provinsi,cluster,cluster_name,komoditas,tahun,produksi,median_cluster,selisih_dengan_median_cluster
Bengkulu,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Terung,2025,20413.54,12491.988,7921.5520000000015
Bengkulu,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Tomat,2025,23964.93,23964.93,0.0
Bengkulu,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Wortel,2025,7832.0,6627.95,1204.0500000000002
Bengkulu,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Cabai Besar Tw Teropong,2025,19415.370000000003,2973.547,16441.823000000004
Bengkulu,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Cabai Keriting,2025,15893.857,15893.857,0.0
Bengkulu,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jamur Tiram,2025,107.82,104.339,3.4809999999999945
Bengkulu,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jamur Merang,2025,1.0,0.0,1.0
Bengkulu,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jamur Lainnya,2025,0.0,0.0,0.0
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Padi,2025,547510.0,302148.0,245362.0
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jagung,2024,189378.3,10129.869999999999,179248.43
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Alpukat,2025,16119.151999999998,915.872,15203.279999999999
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Anggur,2025,77.985,3.929,74.056
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Apel,2025,0.0,0.0,0.0
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Belimbing,2025,1003.24,382.85699999999997,620.383
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Duku Langsat Kokosan,2025,1489.345,5426.088,-3936.7429999999995
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Durian,2025,11549.956,11078.991,470.96500000000015
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Air,2025,4163.666,1044.969,3118.697
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Biji,2025,7432.505,1887.7305000000001,5544.7744999999995
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jengkol,2025,29.847,558.8225,-528.9755
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Besar,2025,65.17,104.0915,-38.921499999999995
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Siam Keprok,2025,3016.812,6858.23,-3841.4179999999997
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Mangga,2025,43225.58,5644.977500000001,37580.6025
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Manggis,2025,2473.656,613.4375,1860.2185
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melinjo,2025,27876.507,197.5325,27678.9745
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nangka Cempedak,2025,22011.111,6747.8255,15263.285500000002
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nenas,2025,906.191,4922.494,-4016.303
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pepaya,2025,17142.470999999998,13265.7045,3876.766499999998
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petai,2025,8875.304,1136.0149999999999,7739.289000000001
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pisang,2025,95555.56,63802.330500000004,31753.229499999994
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Rambutan,2025,18184.472,13072.754,5111.718000000001
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Salak,2025,45500.824,1462.0205,44038.8035
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sawo,2025,4750.398,1063.2655,3687.1325
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sirsak,2025,1619.096,821.9984999999999,797.0975000000001
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sukun,2025,10341.21,1753.6075,8587.602499999999
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buah Naga,2025,1648.6740000000002,983.7665,664.9075000000003
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Lemon,2025,118.037,177.762,-59.724999999999994
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Lengkeng,2025,3182.548,207.51850000000002,2975.0294999999996
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Daun,2025,330.15,466.87449999999995,-136.72449999999998
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Merah,2025,26718.601,208.027,26510.574
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Putih,2025,0.0,0.0,0.0
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bayam,2025,3182.638,2889.3695,293.26850000000013
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buncis,2025,151.86,356.7145,-204.85449999999997
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Rawit,2025,25029.913,6465.9985,18563.9145
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kacang Panjang,2025,1737.114,3108.3365000000003,-1371.2225000000003
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kangkung,2025,5871.9,4972.4765,899.4234999999999
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kembang Kol,2025,55.722,0.0025,55.719500000000004
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kentang,2025,0.0,0.0,0.0
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Ketimun,2025,1038.75,3745.6745,-2706.9245
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kubis,2025,0.5780000000000001,0.28900000000000003,0.28900000000000003
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Labu Siam,2025,20.005000000000003,118.418,-98.41300000000001
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melon,2025,6663.87,306.0095,6357.8605
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Paprika,2025,0.0,0.0,0.0
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petsai Sawi,2025,3390.058,2681.268,708.79
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Semangka,2025,4366.611,2793.1945,1573.4164999999998
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Stroberi,2025,1.765,0.0,1.765
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Terung,2025,2824.681,4316.5445,-1491.8635
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Tomat,2025,667.76,1944.5935,-1276.8335
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Wortel,2025,0.0,0.0,0.0
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Besar Tw Teropong,2025,2807.518,1120.684,1686.834
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Keriting,2025,45171.772,3350.4399999999996,41821.331999999995
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Tiram,2025,1885.058,56.42,1828.638
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Merang,2025,26.69,0.0,26.69
DI Yogyakarta,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Lainnya,2025,12.09,0.005,12.084999999999999
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Padi,2025,1487.0,2832.0,-1345.0
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Jagung,2024,0.0,2909.1949999999997,-2909.1949999999997
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Alpukat,2025,150.865,59.8615,91.0035
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Anggur,2025,17.766,0.0,17.766
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Apel,2025,0.0,0.0,0.0
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Belimbing,2025,2161.263,47.055,2114.208
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Duku Langsat Kokosan,2025,4.41,79.773,-75.363
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Durian,2025,184.49,295.93100000000004,-111.44100000000003
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Jambu Air,2025,8092.324,45.528,8046.795999999999
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Jambu Biji,2025,1127.915,113.725,1014.1899999999999
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Jengkol,2025,0.108,0.054,0.054
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Jeruk Besar,2025,7.639,7.974499999999999,-0.3354999999999988
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Jeruk Siam Keprok,2025,111.369,152.947,-41.578
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Mangga,2025,13762.731,776.0500000000001,12986.681
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Manggis,2025,200.775,0.905,199.87
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Melinjo,2025,63.908,3.1665,60.7415
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Nangka Cempedak,2025,472.78,201.131,271.649
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Nenas,2025,1.192,24.266,-23.073999999999998
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Pepaya,2025,1668.158,629.3465,1038.8114999999998
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Petai,2025,26.338,14.995000000000001,11.343
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Pisang,2025,10683.242,2206.464,8476.778
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Rambutan,2025,3411.802,834.183,2577.619
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Salak,2025,5.68,64.215,-58.535000000000004
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Sawo,2025,229.318,0.55,228.768
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Sirsak,2025,72.983,30.4675,42.5155
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Sukun,2025,181.809,113.11500000000001,68.69399999999999
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Buah Naga,2025,5.92,2.975,2.945
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Jeruk Lemon,2025,342.158,3.5035,338.65450000000004
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Lengkeng,2025,14.063999999999998,0.0,14.063999999999998
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Bawang Daun,2025,0.0,48.7125,-48.7125
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Bawang Merah,2025,5.273,35.7705,-30.4975
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Bawang Putih,2025,0.0,0.0,0.0
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Bayam,2025,2452.203,701.2280000000001,1750.975
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Buncis,2025,0.0,57.0675,-57.0675
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Cabai Rawit,2025,42.193,961.003,-918.8100000000001
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Kacang Panjang,2025,0.023,512.3185,-512.2955
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Kangkung,2025,3191.884,1721.0525,1470.8315
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Kembang Kol,2025,47.147000000000006,16.8215,30.325500000000005
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Kentang,2025,0.0,0.0,0.0
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Ketimun,2025,0.0,256.3625,-256.3625
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Kubis,2025,0.0,19.008499999999998,-19.008499999999998
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Labu Siam,2025,6.4,72.89999999999999,-66.49999999999999
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Melon,2025,0.79,42.05,-41.26
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Paprika,2025,0.0,0.0,0.0
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Petsai Sawi,2025,1915.871,1080.81,835.0610000000001
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Semangka,2025,0.0,225.85,-225.85
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Stroberi,2025,0.0,0.0,0.0
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Terung,2025,52.839,734.596,-681.7570000000001
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Tomat,2025,2.997,545.655,-542.658
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Wortel,2025,0.0,0.0,0.0
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Cabai Besar Tw Teropong,2025,0.032,48.713,-48.681000000000004
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Cabai Keriting,2025,0.066,43.097,-43.031
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Jamur Tiram,2025,0.0,0.0,0.0
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Jamur Merang,2025,0.0,0.0,0.0
DKI Jakarta,0,Produksi Multi-Komoditas Relatif Rendah,Jamur Lainnya,2025,0.0,0.0,0.0
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Padi,2025,281171.0,2832.0,278339.0
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Jagung,2024,625972.1,2909.1949999999997,623062.905
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Alpukat,2025,149.41500000000002,59.8615,89.55350000000001
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Anggur,2025,0.0,0.0,0.0
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Apel,2025,0.0,0.0,0.0
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Belimbing,2025,10.1,47.055,-36.955
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Duku Langsat Kokosan,2025,164.695,79.773,84.922
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Durian,2025,6294.432,295.93100000000004,5998.501
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Jambu Air,2025,4.982,45.528,-40.546
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Jambu Biji,2025,15.922,113.725,-97.803
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Jengkol,2025,1.98,0.054,1.926
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Jeruk Besar,2025,560.5,7.974499999999999,552.5255
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Jeruk Siam Keprok,2025,26393.74,152.947,26240.793
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Mangga,2025,3260.268,776.0500000000001,2484.218
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Manggis,2025,1.8,0.905,0.895
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Melinjo,2025,0.0,3.1665,-3.1665
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Nangka Cempedak,2025,853.4,201.131,652.269
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Nenas,2025,354.09000000000003,24.266,329.824
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Pepaya,2025,891.1200000000001,629.3465,261.7735000000001
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Petai,2025,3.652,14.995000000000001,-11.343
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Pisang,2025,6009.731,2206.464,3803.267
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Rambutan,2025,1326.75,834.183,492.567
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Salak,2025,107.82,64.215,43.60499999999999
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Sawo,2025,1.0,0.55,0.44999999999999996
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Sirsak,2025,14.063999999999998,30.4675,-16.4035
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Sukun,2025,4.926,113.11500000000001,-108.18900000000001
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Buah Naga,2025,45.6,2.975,42.625
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Jeruk Lemon,2025,0.9,3.5035,-2.6035
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Lengkeng,2025,1.2,0.0,1.2
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Bawang Daun,2025,55.525,48.7125,6.8125
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Bawang Merah,2025,37.1,35.7705,1.329500000000003
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Bawang Putih,2025,0.0,0.0,0.0
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Bayam,2025,4.951,701.2280000000001,-696.277
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Buncis,2025,0.0,57.0675,-57.0675
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Cabai Rawit,2025,11039.735,961.003,10078.732
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Kacang Panjang,2025,738.3,512.3185,225.98149999999998
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Kangkung,2025,603.72,1721.0525,-1117.3325
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Kembang Kol,2025,0.0,16.8215,-16.8215
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Kentang,2025,0.0,0.0,0.0
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Ketimun,2025,370.445,256.3625,114.08249999999998
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Kubis,2025,0.0,19.008499999999998,-19.008499999999998
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Labu Siam,2025,162.75,72.89999999999999,89.85000000000001
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Melon,2025,4.5,42.05,-37.55
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Paprika,2025,0.0,0.0,0.0
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Petsai Sawi,2025,24.93,1080.81,-1055.8799999999999
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Semangka,2025,251.4,225.85,25.55000000000001
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Stroberi,2025,0.0,0.0,0.0
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Terung,2025,1774.53,734.596,1039.934
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Tomat,2025,6478.37,545.655,5932.715
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Wortel,2025,0.0,0.0,0.0
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Cabai Besar Tw Teropong,2025,0.0,48.713,-48.713
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Cabai Keriting,2025,469.42,43.097,426.32300000000004
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Jamur Tiram,2025,0.059,0.0,0.059
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Jamur Merang,2025,0.0,0.0,0.0
Gorontalo,0,Produksi Multi-Komoditas Relatif Rendah,Jamur Lainnya,2025,0.0,0.0,0.0
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Padi,2025,367791.0,1382697.0,-1014906.0
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jagung,2024,10530.87,293052.3,-282521.43
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Alpukat,2025,20827.388,15818.154,5009.233999999999
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Anggur,2025,2.48,13.408,-10.927999999999999
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Apel,2025,0.0,0.1,-0.1
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Belimbing,2025,1261.248,534.188,727.0600000000001
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Duku Langsat Kokosan,2025,26428.803000000004,4868.984,21559.819000000003
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Durian,2025,50551.826,50551.826,0.0
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jambu Air,2025,4589.139,3459.0160000000005,1130.1229999999996
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jambu Biji,2025,3374.534,5101.7300000000005,-1727.1960000000004
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jengkol,2025,9113.753,4621.794,4491.959000000001
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jeruk Besar,2025,241.835,353.255,-111.41999999999999
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jeruk Siam Keprok,2025,48771.426,29358.92,19412.506
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Mangga,2025,8598.965,23588.604,-14989.639
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Manggis,2025,16304.621,6179.477,10125.144
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Melinjo,2025,2771.562,749.5899999999999,2021.972
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Nangka Cempedak,2025,12718.634,12718.634,0.0
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Nenas,2025,225714.995,17836.272,207878.723
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Pepaya,2025,14948.6,30850.583,-15901.982999999998
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Petai,2025,3834.262,2337.795,1496.467
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Pisang,2025,43553.837,134617.75,-91063.913
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Rambutan,2025,10568.615,10445.254,123.36099999999897
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Salak,2025,6648.101,1338.267,5309.834
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Sawo,2025,4526.875,2752.802,1774.0729999999999
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Sirsak,2025,1601.452,1601.452,0.0
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Sukun,2025,5143.218,1617.9,3525.3179999999998
Jambi,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Buah Naga,2025,933.376,3801.609,-2868.233
